,type,weight,dataset,source,target,key,srcid,tgtid,etid
10184,family_relationship,0.8705998,MC1,FiTI,FiTIâs,0,U3130,U3331,1
10185,membership,0.8085345,MC1,Victoria,129461,0,U3131,U2471,2
10186,membership,0.88173795,MC1,Victoria,ec4af8c8-1ff1-4aaa-9431-7697d930b3f4,0,U3131,U3092,2
10187,family_relationship,0.8520245,MC1,Master,71352,0,U3132,U1172,1
10188,family_relationship,0.8962138,MC1,Master,49,0,U3132,U0323,1
10189,membership,0.87846667,MC1,Master,Greenwich,0,U3132,U1737,2
10190,membership,0.8402308,MC1,Master,Samantha Jackson,0,U3132,U2509,2
10191,membership,0.8410471,MC1,Master,46319064,0,U3132,U2504,2
10192,ownership,0.84567237,MC1,Master,Jonathan Coleman,0,U3132,U2588,3
10193,ownership,0.82302934,MC1,Master,Luis Rogers,0,U3132,U2589,3
10194,ownership,0.9153957,MC1,Master,âBanderaâ,0,U3132,U2590,3
10195,ownership,0.8647516,MC1,Master,âPadre,0,U3132,U2591,3
10196,partnership,0.80945164,MC1,Master,743225,0,U3132,U0313,4
10197,family_relationship,0.83015907,MC1,Master,Feb,0,U3132,U2390,1
10198,family_relationship,0.88683003,MC1,Master,Faroe Islands Shrimp Shark,0,U3132,U0007,1
10199,membership,0.87203413,MC1,Turkish Mussels Ltd. Liability Co Marine biology,c82d3e99-b297-484e-a28a-76cba8d515cc,0,U3134,U1129,2
10200,membership,0.8113512,MC1,Turkish Mussels Ltd. Liability Co Marine biology,46901627,0,U3134,U2503,2
10201,ownership,0.9141802,MC1,Turkish Mussels Ltd. Liability Co Marine biology,âinconsistenciesâ,0,U3134,U2534,3
10202,ownership,0.8955001,MC1,Turkish Mussels Ltd. Liability Co Marine biology,5007554,0,U3134,U2515,3
10203,family_relationship,0.8092783,MC1,Turkish Mussels Ltd. Liability Co Marine biology,âHe,0,U3134,U0888,1
10204,membership,0.9287137,MC1,Turkish Mussels Ltd. Liability Co Marine biology,Amanda Mckenzie,0,U3134,U0131,2
10205,membership,0.87843543,MC1,Turkish Mussels Ltd. Liability Co Marine biology,âŠ,0,U3134,U0278,2
10206,membership,0.92991596,MC1,Turkish Mussels Ltd. Liability Co Marine biology,Jeremy Norris,0,U3134,U0472,2
10207,membership,0.80410445,MC1,Turkish Mussels Ltd. Liability Co Marine biology,Ocean Fisheries Llc,0,U3134,U3126,2
10208,family_relationship,0.83354694,MC1,Turkish Mussels Ltd. Liability Co Marine biology,Mar del Oeste Pic,0,U3134,U0377,1
10209,membership,0.8100766,MC1,Turkish Mussels Ltd. Liability Co Marine biology,png xi  Line,0,U3134,U0253,2
10210,membership,0.94059265,MC1,Sonia Fisheries Pvt,McLeanâs,0,U3137,U3163,2
10211,partnership,0.8600289,MC1,Sonia Fisheries Pvt,109746,0,U3137,U0508,4
10212,partnership,0.81879926,MC1,Sonia Fisheries Pvt,40952,0,U3137,U0721,4
10213,ownership,0.8344568,MC1,Sonia Fisheries Pvt,upenn,0,U3137,U0738,3
10214,ownership,0.8434407,MC1,Sonia Fisheries Pvt,edu,0,U3137,U0739,3
10215,ownership,0.9080225,MC1,Sonia Fisheries Pvt,salmon,0,U3137,U0628,3
10216,membership,0.86694974,MC1,Sonia Fisheries Pvt,2751,0,U3137,U1162,2
10217,ownership,0.8253888,MC1,Sonia Fisheries Pvt,461553,0,U3137,U1175,3
10218,membership,0.89589345,MC1,Sonia Fisheries Pvt,l y S.A. de C.V. International,0,U3137,U3124,2
10219,family_relationship,0.89180994,MC1,Sonia Fisheries Pvt,23636990,0,U3137,U1199,1
10220,membership,0.88677144,MC1,Sonia Fisheries Pvt,996,0,U3137,U1200,2
10221,partnership,0.9044765,MC1,Sonia Fisheries Pvt,Sierra Smith,0,U3137,U0863,4
10222,membership,0.8443349,MC1,Sonia Fisheries Pvt,1,0,U3137,U0040,2
10223,membership,0.8754384,MC1,Sonia Fisheries Pvt,26978247,0,U3137,U1439,2
10224,membership,0.84800386,MC1,Sonia Fisheries Pvt,199,0,U3137,U1499,2
10225,family_relationship,0.95351213,MC1,Sonia Fisheries Pvt,Faroe Islands Shrimp Shark,0,U3137,U0007,1
10226,membership,0.90670186,MC1,Sonia Fisheries Pvt,Faroe Islands Shrimp Shark,1,U3137,U0007,2
10227,membership,0.8636188,MC1,Sonia Fisheries Pvt,âfirst,0,U3137,U1438,2
10228,family_relationship,0.9228865,MC1,Sonia Fisheries Pvt,waterâs,0,U3137,U1655,1
10229,membership,0.84275025,MC1,Sonia Fisheries Pvt,8698,0,U3137,U0132,2
10230,ownership,0.894297,MC1,Sonia Fisheries Pvt,626,0,U3137,U2340,3
10231,ownership,0.89612365,MC1,Sonia Fisheries Pvt,Derek Burke,0,U3137,U0110,3
10232,ownership,0.8752942,MC1,Sonia Fisheries Pvt,Matthew Fletcher,0,U3137,U2341,3
10233,ownership,0.86396414,MC1,Sonia Fisheries Pvt,Daniel Mcclain,0,U3137,U2342,3
10234,ownership,0.8837812,MC1,Sonia Fisheries Pvt,962534403,0,U3137,U2343,3
10235,ownership,0.8733412,MC1,Sonia Fisheries Pvt,Michele Taylor,0,U3137,U2344,3
10236,partnership,0.83732927,MC1,Sonia Fisheries Pvt,Morgan Bell,0,U3137,U0580,4
10237,ownership,0.9328783,MC1,Sonia Fisheries Pvt,Michael Andrews,0,U3137,U2345,3
10238,ownership,0.8585163,MC1,Sonia Fisheries Pvt,Lisa Gomez,0,U3137,U2346,3
10239,ownership,0.8315698,MC1,Sonia Fisheries Pvt,c01c6a10-60c9-4f11-9409-aa04c3963826,0,U3137,U2328,3
10240,ownership,0.83169717,MC1,Sonia Fisheries Pvt,431,0,U3137,U2347,3
10241,family_relationship,0.8492322,MC1,Sonia Fisheries Pvt,f21800ca-b3c9-404b-8438-3d75ea84c409,0,U3137,U0204,1
10242,membership,0.87651545,MC1,Sonia Fisheries Pvt,9550,0,U3137,U2485,2
10243,family_relationship,0.85302466,MC1,Sonia Fisheries Pvt,Seabreeze Foods Corporation Logistics,0,U3137,U3144,1
10244,partnership,0.8549706,MC1,Sonia Fisheries Pvt,7830,0,U3137,U2248,4
10245,ownership,0.8681824,MC1,Sonia Fisheries Pvt,Christopher Fields,0,U3137,U2636,3
10246,partnership,0.81647444,MC1,Sonia Fisheries Pvt,6242224,0,U3137,U2246,4
10247,membership,0.82226026,MC1,Sonia Fisheries Pvt,Scott Dougherty,0,U3137,U2738,2
10248,membership,0.8024091,MC1,Sonia Fisheries Pvt,Mario Richardson,0,U3137,U0757,2
10249,membership,0.8611533,MC1,Sonia Fisheries Pvt,Amanda Mckenzie,0,U3137,U0131,2
10250,membership,0.8469094,MC1,Sonia Fisheries Pvt,8541598,0,U3137,U2260,2
10251,membership,0.90045935,MC1,Sonia Fisheries Pvt,Seabreeze Foods Ltd. Corporation United,0,U3137,U3193,2
10252,ownership,0.94421667,MC1,Sonia Fisheries Pvt,April,0,U3137,U0295,3
10253,membership,0.86763775,MC1,Sonia Fisheries Pvt,435,0,U3137,U2878,2
10254,ownership,0.8793407,MC1,Sonia Fisheries Pvt,5508215,0,U3137,U2575,3
10255,membership,0.9068743,MC1,Sonia Fisheries Pvt,b03a6fc7-507a-4328-9814-57561acb4fc6,0,U3137,U2879,2
10256,membership,0.8772482,MC1,Sonia Fisheries Pvt,25777,0,U3137,U2781,2
10257,ownership,0.84318125,MC1,Sonia Fisheries Pvt,71608,0,U3137,U2880,3
10258,ownership,0.8736722,MC1,Sonia Fisheries Pvt,63548588,0,U3137,U2783,3
10259,ownership,0.8227039,MC1,Sonia Fisheries Pvt,2357762,0,U3137,U2029,3
10260,membership,0.8534768,MC1,Sonia Fisheries Pvt,3328058,0,U3137,U2609,2
10261,membership,0.8731652,MC1,Sonia Fisheries Pvt,f205ff1a-8798-48b7-b535-ad87b9756220,0,U3137,U1722,2
10262,partnership,0.823639,MC1,Sonia Fisheries Pvt,3506021,0,U3137,U0077,4
10263,family_relationship,0.9020682,MC1,Sonia Fisheries Pvt,95291001,0,U3137,U3045,1
10264,family_relationship,0.8627494,MC1,Sonia Fisheries Pvt,2035/03,0,U3137,U3087,1
10265,partnership,0.9201871,MC1,Sonia Fisheries Pvt,faf.20363,0,U3137,U3095,4
10266,family_relationship,0.896604,MC1,Sonia Fisheries Pvt,196159,0,U3137,U0050,1
10267,membership,0.86601603,MC1,Sonia Fisheries Pvt,750975,0,U3137,U0074,2
10268,family_relationship,0.92111236,MC1,Sonia Fisheries Pvt,3404599,0,U3137,U0075,1
10269,family_relationship,0.8377069,MC1,Sonia Fisheries Pvt,3404599,1,U3137,U0075,1
10270,membership,0.90900964,MC1,Sonia Fisheries Pvt,8787,0,U3137,U0397,2
10271,family_relationship,0.881701,MC1,Sonia Fisheries Pvt,85117949,0,U3137,U0076,1
10272,family_relationship,0.89848596,MC1,Sonia Fisheries Pvt,35881,0,U3137,U0108,1
10273,partnership,0.8690837,MC1,Sonia Fisheries Pvt,b8567859-bf54-49fd-8332-5775e19c65af,0,U3137,U3084,4
10274,membership,0.96618193,MC1,Sonia Fisheries Pvt,b8567859-bf54-49fd-8332-5775e19c65af,1,U3137,U3084,2
10275,family_relationship,0.8459464,MC1,Sonia Fisheries Pvt,766649,0,U3137,U0069,1
10276,ownership,0.8918282,MC1,Sonia Fisheries Pvt,67a59fab-710a-4992-b6d0-d581fd9dceba,0,U3137,U0924,3
10277,membership,0.9207784,MC1,Sonia Fisheries Pvt,Playa del Cielo Kga,0,U3137,U0271,2
10278,family_relationship,0.89126635,MC1,Sonia Fisheries Pvt,Playa del Cielo Kga,1,U3137,U0271,1
10279,membership,0.88305336,MC1,Sonia Fisheries Pvt,Rama Overseas,0,U3137,U3189,2
10280,ownership,0.8145918,MC1,Sonia Fisheries Pvt,SeaSpray Wave SRL Solutions,0,U3137,U3125,3
10281,ownership,0.8045684,MC1,Sonia Fisheries Pvt,Ocean Fisheries Llc,0,U3137,U3126,3
10282,family_relationship,0.80968827,MC1,Sonia Fisheries Pvt,Ocean Fisheries Llc,1,U3137,U3126,1
10283,family_relationship,0.8884437,MC1,Sonia Fisheries Pvt,Mar del Oeste Pic,0,U3137,U0377,1
10284,partnership,0.8202611,MC1,DOFâs,98332,0,U3139,U0404,4
10285,membership,0.867256,MC1,DOFâs,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9,0,U3139,U1271,2
10286,membership,0.8615496,MC1,DOFâs,Dr. Michelle Dominguez,0,U3139,U1272,2
10287,membership,0.88916016,MC1,DOFâs,b8567859-bf54-49fd-8332-5775e19c65af,0,U3139,U3084,2
10288,ownership,0.86450034,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Andres Cook,0,U3140,U0558,3
10289,ownership,0.8000332,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,22a2062d-03d8-48c3-9e91-9e5930b8d29f,0,U3140,U0559,3
10290,ownership,0.87769836,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Tyler Guzman,0,U3140,U0560,3
10291,ownership,0.80931544,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,41870892-4565-42cd-9374-8665d01e9aa9,0,U3140,U0233,3
10292,ownership,0.8004012,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,ab195b55-453e-4436-ab0c-9f5660b4ec8c,0,U3140,U0561,3
10293,ownership,0.8654868,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Joseph Gonzales,0,U3140,U0562,3
10294,ownership,0.8021906,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Cindy Ritter,0,U3140,U0563,3
10295,ownership,0.8097766,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,128692,0,U3140,U0019,3
10296,ownership,0.83021057,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,5441,0,U3140,U0564,3
10297,family_relationship,0.81027234,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,96,0,U3140,U1586,1
10298,family_relationship,0.8514384,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,93,0,U3140,U1584,1
10299,family_relationship,0.84276307,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Olivia Bailey,0,U3140,U1585,1
10300,family_relationship,0.8432208,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Uttar Pradesh Sp,0,U3140,U3141,1
10301,family_relationship,0.9096303,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Faroe Islands Shrimp Shark,0,U3140,U0007,1
10302,family_relationship,0.84658486,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Faroe Islands Shrimp Shark,1,U3140,U0007,1
10303,membership,0.85149753,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Faroe Islands Shrimp Shark,2,U3140,U0007,2
10304,family_relationship,0.82825124,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,235866056,0,U3140,U0280,1
10305,family_relationship,0.8942793,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,172114,0,U3140,U0585,1
10306,family_relationship,0.8053982,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Sarah Clark,0,U3140,U0594,1
10307,membership,0.8316538,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,The Salty Pearl River S.p.A. Export,0,U3140,U1955,2
10308,ownership,0.8446315,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Tshikele Ltd. Liability Co,0,U3140,U2267,3
10309,ownership,0.93051785,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,5e6b70db-a04a-4440-8991-3a92b5c4ac4d,0,U3140,U2266,3
10310,partnership,0.81621855,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,e678510b-947d-455a-8eb0-44d1009682ec,0,U3140,U0821,4
10311,family_relationship,0.86250997,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Christopher Cunningham,0,U3140,U3049,1
10312,family_relationship,0.8721904,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Christopher Cunningham,5,U3140,U3049,1
10313,family_relationship,0.8607385,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,Christopher Cunningham,7,U3140,U3049,1
10314,family_relationship,0.8625622,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,341411,0,U3140,U0008,1
10315,ownership,0.8103021,MC1,Irish Sea Seaside GmbH & Co. KG Distribution,160,0,U3140,U1303,3
10316,membership,0.9477045,MC1,Uttar Pradesh Sp,d7f220de-bba2-4965-9c15-3dd38ef5c3c7,0,U3141,U0331,2
10317,membership,0.9591696,MC1,Uttar Pradesh Sp,fisheriesâ,0,U3141,U0332,2
10318,membership,0.83362544,MC1,Uttar Pradesh Sp,49,0,U3141,U0323,2
10319,family_relationship,0.88791,MC1,Uttar Pradesh Sp,Faroe Islands Shrimp Shark,0,U3141,U0007,1
10320,ownership,0.86687905,MC1,Estrella de Coral Ltd. Corporation Logistics,41398ea8-d14a-4666-80e8-6a212684d871,0,U3142,U0307,3
10321,ownership,0.89542824,MC1,Estrella de Coral Ltd. Corporation Logistics,Jill Boyd,0,U3142,U0754,3
10322,membership,0.8585443,MC1,Estrella de Coral Ltd. Corporation Logistics,Angela Powers,0,U3142,U0656,2
10323,membership,0.92501587,MC1,Estrella de Coral Ltd. Corporation Logistics,Robert Carpenter,0,U3142,U0756,2
10324,ownership,0.8264297,MC1,Estrella de Coral Ltd. Corporation Logistics,Kristin Davidson,0,U3142,U0755,3
10325,ownership,0.9188604,MC1,Estrella de Coral Ltd. Corporation Logistics,Mario Richardson,0,U3142,U0757,3
10326,membership,0.94267815,MC1,Estrella de Coral Ltd. Corporation Logistics,âsinkâ,0,U3142,U0764,2
10327,membership,0.82562244,MC1,Estrella de Coral Ltd. Corporation Logistics,555217629,0,U3142,U0765,2
10328,membership,0.8301128,MC1,Estrella de Coral Ltd. Corporation Logistics,Jeremy Jackson,0,U3142,U0766,2
10329,membership,0.93474156,MC1,Estrella de Coral Ltd. Corporation Logistics,Kelly Brown,0,U3142,U0767,2
10330,partnership,0.9519476,MC1,Estrella de Coral Ltd. Corporation Logistics,months,0,U3142,U0227,4
10331,partnership,0.944401,MC1,Estrella de Coral Ltd. Corporation Logistics,Susan Porter,0,U3142,U0768,4
10332,partnership,0.8491015,MC1,Estrella de Coral Ltd. Corporation Logistics,cefaf8b3-3aa2-4c59-b4aa-7974c8e1fe32,0,U3142,U0710,4
10333,membership,0.8312321,MC1,Estrella de Coral Ltd. Corporation Logistics,Charles Tran,0,U3142,U0772,2
10334,ownership,0.83123684,MC1,Estrella de Coral Ltd. Corporation Logistics,Peter Oliver,0,U3142,U0763,3
10335,membership,0.9777964,MC1,Estrella de Coral Ltd. Corporation Logistics,âdegradedâ,0,U3142,U0778,2
10336,membership,0.83873606,MC1,Estrella de Coral Ltd. Corporation Logistics,Evelyn Huang,0,U3142,U0781,2
10337,membership,0.93009883,MC1,Estrella de Coral Ltd. Corporation Logistics,âpoint,0,U3142,U0782,2
10338,membership,0.96591794,MC1,Estrella de Coral Ltd. Corporation Logistics,Bonnie Perez,0,U3142,U0783,2
10339,partnership,0.9437086,MC1,Estrella de Coral Ltd. Corporation Logistics,Jerry Welch,0,U3142,U0786,4
10340,membership,0.85243815,MC1,Estrella de Coral Ltd. Corporation Logistics,87,0,U3142,U0788,2
10341,membership,0.9253748,MC1,Estrella de Coral Ltd. Corporation Logistics,NiÃ±o,0,U3142,U0789,2
10342,membership,0.86470807,MC1,Estrella de Coral Ltd. Corporation Logistics,Judy Johns,0,U3142,U0790,2
10343,family_relationship,0.8875359,MC1,Estrella de Coral Ltd. Corporation Logistics,Matthew Delgado,0,U3142,U0793,1
10344,partnership,0.8811793,MC1,Estrella de Coral Ltd. Corporation Logistics,âpioneersâ,0,U3142,U0795,4
10345,partnership,0.8531575,MC1,Estrella de Coral Ltd. Corporation Logistics,embaÃºba,0,U3142,U0796,4
10346,partnership,0.88308126,MC1,Estrella de Coral Ltd. Corporation Logistics,Jeffrey Curry,0,U3142,U0779,4
10347,partnership,0.9158368,MC1,Estrella de Coral Ltd. Corporation Logistics,âzombie,0,U3142,U0797,4
10348,membership,0.9162145,MC1,Estrella de Coral Ltd. Corporation Logistics,Kenneth Jones,0,U3142,U0798,2
10349,partnership,0.8764572,MC1,Estrella de Coral Ltd. Corporation Logistics,38111,0,U3142,U0806,4
10350,partnership,0.979983,MC1,Estrella de Coral Ltd. Corporation Logistics,Amanda Mckenzie,0,U3142,U0131,4
10351,partnership,0.85735136,MC1,Estrella de Coral Ltd. Corporation Logistics,Spencer King,0,U3142,U0276,4
10352,partnership,0.93956137,MC1,Estrella de Coral Ltd. Corporation Logistics,23636990,0,U3142,U1199,4
10353,membership,0.93395466,MC1,Estrella de Coral Ltd. Corporation Logistics,996,0,U3142,U1200,2
10354,membership,0.93722415,MC1,Estrella de Coral Ltd. Corporation Logistics,Bruce Spears,0,U3142,U1484,2
10355,ownership,0.84441376,MC1,Estrella de Coral Ltd. Corporation Logistics,Caleb Webster,0,U3142,U2307,3
10356,ownership,0.8882645,MC1,Estrella de Coral Ltd. Corporation Logistics,4356,0,U3142,U2310,3
10357,membership,0.87973607,MC1,Estrella de Coral Ltd. Corporation Logistics,Jammu & Kashmir Limited Liability Company Delivery,0,U3142,U3168,2
10358,partnership,0.8839087,MC1,Estrella de Coral Ltd. Corporation Logistics,Salles Operation Handroanthus,0,U3142,U3215,4
10359,partnership,0.92416525,MC1,Estrella de Coral Ltd. Corporation Logistics,Danielle Valdez,0,U3142,U1285,4
10360,membership,0.8175925,MC1,Estrella de Coral Ltd. Corporation Logistics,f205ff1a-8798-48b7-b535-ad87b9756220,0,U3142,U1722,2
10361,partnership,0.88428706,MC1,Estrella de Coral Ltd. Corporation Logistics,Xavier Sanchez,0,U3142,U0836,4
10362,membership,0.9408393,MC1,Estrella de Coral Ltd. Corporation Logistics,Thomas Johnson,0,U3142,U2612,2
10363,membership,0.880752,MC1,Estrella de Coral Ltd. Corporation Logistics,Jorge Davidson,0,U3142,U2025,2
10364,partnership,0.9084171,MC1,Estrella de Coral Ltd. Corporation Logistics,Miranda Smith,0,U3142,U2618,4
10365,partnership,0.9709269,MC1,Estrella de Coral Ltd. Corporation Logistics,âminingâ,0,U3142,U2619,4
10366,partnership,0.9616802,MC1,Estrella de Coral Ltd. Corporation Logistics,Calvin Salas,0,U3142,U0984,4
10367,membership,0.8423663,MC1,Estrella de Coral Ltd. Corporation Logistics,Jennifer Wilson MD,0,U3142,U2620,2
10368,membership,0.91105753,MC1,Estrella de Coral Ltd. Corporation Logistics,49729,0,U3142,U0663,2
10369,membership,0.9004438,MC1,Estrella de Coral Ltd. Corporation Logistics,4711730,0,U3142,U2719,2
10370,membership,0.95620286,MC1,Estrella de Coral Ltd. Corporation Logistics,David Schwartz,0,U3142,U2732,2
10371,family_relationship,0.88401634,MC1,Estrella de Coral Ltd. Corporation Logistics,19285,0,U3142,U2834,1
10372,partnership,0.9221079,MC1,Estrella de Coral Ltd. Corporation Logistics,Michael Chen,0,U3142,U1257,4
10373,membership,0.80665183,MC1,Estrella de Coral Ltd. Corporation Logistics,Blue Water Ventures Ltd. Liability Co,0,U3142,U3216,2
10374,membership,0.9156987,MC1,Estrella de Coral Ltd. Corporation Logistics,Rajasthan Limited Liability Company,0,U3142,U0315,2
10375,membership,0.87294877,MC1,Estrella de Coral Ltd. Corporation Logistics,Ray Howard,0,U3142,U3093,2
10376,family_relationship,0.8594692,MC1,Estrella de Coral Ltd. Corporation Logistics,Christopher Cunningham,0,U3142,U3049,1
10377,partnership,0.8009181,MC1,Estrella de Coral Ltd. Corporation Logistics,Christopher Cunningham,1,U3142,U3049,4
10378,partnership,0.9018322,MC1,Estrella de Coral Ltd. Corporation Logistics,Faroe Islands Shrimp Shark,0,U3142,U0007,4
10379,partnership,0.9095123,MC1,Estrella de Coral Ltd. Corporation Logistics,979893388,0,U3142,U0901,4
10380,ownership,0.82912004,MC1,Estrella de Coral Ltd. Corporation Logistics,SeaSpray Wave SRL Solutions,0,U3142,U3125,3
10381,family_relationship,0.95701,MC1,Estrella de Coral Ltd. Corporation Logistics,Mar del Oeste Pic,0,U3142,U0377,1
10382,ownership,0.8415614,MC1,Estrella de Coral Ltd. Corporation Logistics,Mar del Oeste Pic,1,U3142,U0377,3
10383,family_relationship,0.84812737,MC1,Estrella de Coral Ltd. Corporation Logistics,Mar del Oeste Pic,2,U3142,U0377,1
10384,partnership,0.8215349,MC1,Estrella de Coral Ltd. Corporation Logistics,Mar del Oeste Pic,3,U3142,U0377,4
10385,family_relationship,0.80526114,MC1,Dry Creek S.p.A. Overseas,Linda Sherman,0,U3146,U0841,1
10386,ownership,0.8341985,MC1,Dry Creek S.p.A. Overseas,77b46bc7-7e31-41a0-973c-e633011d21b0,0,U3146,U0060,3
10387,partnership,0.93143845,MC1,Kerala Market Limited Liability Company,âtoppyâ,0,U3148,U2108,4
10388,partnership,0.95573735,MC1,Kerala Market Limited Liability Company,âstagâ,0,U3148,U2109,4
10389,partnership,0.90313005,MC1,Kerala Market Limited Liability Company,Pasture Petfoods New Zealand Ltd,0,U3148,U3149,4
10390,partnership,0.9123957,MC1,Pasture Petfoods New Zealand Ltd,âtoppyâ,0,U3149,U2108,4
10391,partnership,0.94470656,MC1,Pasture Petfoods New Zealand Ltd,âstagâ,0,U3149,U2109,4
10392,family_relationship,0.9446956,MC1,Tanzania,Ms. Jenna Gonzalez MD,0,U3150,U0510,1
10393,membership,0.8703474,MC1,Tanzania,37e46ce7-3cfa-4805-a254-5549adf19805,0,U3150,U0511,2
10394,family_relationship,0.89752096,MC1,Tanzania,Scott Mays,0,U3150,U0512,1
10395,membership,0.8455337,MC1,Tanzania,b4caf8cd-dbc7-4c99-9f2b-de407274c08b,0,U3150,U0513,2
10396,membership,0.8514019,MC1,Tanzania,38b72863-eaf3-4270-a213-d9ddaee2c6cb,0,U3150,U0514,2
10397,membership,0.8433423,MC1,Tanzania,410af01b-a5fb-4d6c-946d-a48fea30332b,0,U3150,U0515,2
10398,membership,0.813985,MC1,Tanzania,95c715ba-891e-4472-8e2a-4e746dcc266a,0,U3150,U1339,2
10399,family_relationship,0.84223056,MC1,Tanzania,Reunion,0,U3150,U3151,1
10400,membership,0.8543747,MC1,Tanzania,png xi  Line,0,U3150,U0253,2
10401,ownership,0.9683625,MC1,Ht Shipping,Selena Building,0,U3152,U3153,3
10402,ownership,0.9496045,MC1,Ht Shipping,87940,0,U3152,U0355,3
10403,partnership,0.81685275,MC1,Ht Shipping,Laura Joseph,0,U3152,U2016,4
10404,partnership,0.853106,MC1,Ht Shipping,Erica Hamilton,0,U3152,U1993,4
10405,partnership,0.86229265,MC1,Ht Shipping,Sandra Martinez,0,U3152,U1994,4
10406,partnership,0.88400054,MC1,Ht Shipping,52193,0,U3152,U2015,4
10407,partnership,0.87996536,MC1,Ht Shipping,Austin Welch,0,U3152,U1995,4
10408,ownership,0.8768676,MC1,Ht Shipping,Lake Malawi SE Freight ,0,U3152,U3231,3
10409,partnership,0.8342188,MC1,Ht Shipping,858,0,U3152,U2058,4
10410,partnership,0.84008867,MC1,Ht Shipping,Caspian Sea  Sea Corporation Freight ,0,U3152,U3232,4
10411,partnership,0.8928616,MC1,Ht Shipping,25777,0,U3152,U2781,4
10412,partnership,0.8772077,MC1,Ht Shipping,435978092,0,U3152,U0557,4
10413,partnership,0.8297453,MC1,Ht Shipping,Master,0,U3152,U3132,4
10414,partnership,0.85997766,MC1,Ht Shipping,825,0,U3152,U2782,4
